route,operator,group_name,bus_garage,borough,injury_result_description,incident_event_type,victim_category,victims_sex,victims_age
0.9010194482479494,0.8476190476190476,0.8531937734836286,0.8559127439724454,0.8575418994413407,0,0.8668367346938776,0.8721579078870659,0.0,3.0
0.7266969256561473,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8791946308724676,1,0.8723784816847637,0.8721579078870659,0.0,2.0
0.7266969256561473,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8767507002801119,1,0.8668367346938776,0.8721579078870659,0.0,3.0
0.8285216375273233,0.9463840399002493,0.939820742637644,0.8559127439724454,0.9013513513513514,1,0.8668367346938776,0.8721579078870659,1.0,0.0
0.8268057084402057,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8764940239043825,1,0.8084345961401,0.7436467049447419,1.0,2.0
0.8268057084402057,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8764940239043825,1,0.8545485283399742,0.8721579078870659,1.0,2.0
0.8268057084402057,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8764940239043825,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8268057084402057,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8764940239043825,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8268057084402057,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8764940239043825,1,0.8668367346938776,0.8721579078870659,0.0,3.0
0.8268057084402057,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8764940239043825,0,0.8668367346938776,0.8721579078870659,1.0,2.0
0.8545013387300588,0.8607172643869891,0.8623151453340132,0.8559127439724454,0.8440366972477072,1,0.8084345961401,0.736231884057971,1.0,2.0
0.9410412876656863,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.9013513513513514,0,0.8668367346938776,0.8721579078870659,1.0,0.0
0.9410412876656863,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8715953307387508,1,0.8084345961401,0.8721579078870659,0.0,2.0
0.9410412876656863,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8715953307387508,1,0.8084345961401,0.8721579078870659,1.0,2.0
0.9410412876656863,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8715953307387508,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.9410412876656863,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8715953307387508,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8196714875959564,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8555045871559633,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.7841341390257962,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8477157360406091,0,0.8084345961401,0.8721579078870659,0.0,2.0
0.7841341390257962,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8202146690518783,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.7519299858002939,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8202146690518783,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8500036312076561,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8575418994413407,1,0.8668367346938776,0.8721579078870659,1.0,3.0
0.8500036312076561,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8163265306197741,1,0.8084345961401,0.8793220338983051,1.0,2.0
0.8500036312076561,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8163265306197741,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8373797283016557,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8336079077429983,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.9113489322833311,0.9365284974093264,0.939820742637644,0.8559127439724454,0.8834080717488789,0,0.8084345961401,0.736231884057971,1.0,2.0
0.8049109738836364,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8411764765997152,0,0.8668367346938776,0.8721579078870659,0.0,3.0
0.8559590089346878,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8715953307387508,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.8559590089346878,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8715953307387508,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.8152703690024271,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.9013513513513514,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.9010194482479494,0.8439226519337016,0.8313106796116505,0.8559127439724454,0.8411764765997152,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8338944193914513,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8316221765913757,1,0.8686274509803922,0.8721579078870659,1.0,2.0
0.8338944193914513,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8316221765913757,1,0.8668367346938776,0.8721579078870659,0.0,3.0
0.9259137460103909,0.922976501305483,0.8400786958965711,0.8559127439724454,0.8316221765913757,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.8513535785382729,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.837121212121812,1,0.8084345961401,0.736231884057971,0.0,2.0
0.9576754522978961,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8555045871559633,1,0.8084345961401,0.8541666666666666,1.0,2.0
0.7558756177950606,0.8439226519337016,0.8313106796116505,0.8559127439724454,0.8389154704944178,0,0.8668367346938776,0.8110357022447712,0.0,3.0
0.7800548568162422,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8389154704944178,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.8553891991303005,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8316221765913757,1,0.8084345961401,0.8721579078870659,0.0,2.0
0.957594067775366,0.922976501305483,0.8400786958965711,0.8559127439724454,0.8389154704944178,1,0.8084345961401,0.7356322095797727,1.0,2.0
0.8766788609761252,0.7989583333333333,0.8400786958965711,0.8559127439724454,0.8202146690518783,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.7119105244292845,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8336079077429983,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.9192032834736084,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8389154704944178,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8582853791606451,0.922976501305483,0.8400786958965711,0.8559127439724454,0.8389154704944178,1,0.8084345961401,0.8793220338983051,1.0,2.0
0.9107412954102585,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8133333333333334,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8130817901749359,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8767507002801119,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8650792591576583,0.8476190476190476,0.8531937734836286,0.8559127439724454,0.8575418994413407,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8282509919980073,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.9502262443438914,1,0.8084345961401,0.8793220338983051,0.0,2.0
0.8282509919980073,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.9502262443438914,1,0.8668367346938776,0.8721579078870659,0.0,0.0
0.8747784951384615,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8533333333333334,1,0.8668367346938776,0.8721579078870659,1.0,0.0
0.8957359578711838,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8336079077429983,1,0.8668367346938776,0.8793220338983051,1.0,2.0
0.8957359578711838,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8347107438016529,1,0.8686274509803922,0.8721579078870659,0.0,2.0
0.8035019804037005,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8959999999999999,0,0.8668367346938776,0.8721579078870659,0.0,3.0
0.8035019804037005,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8411764765997152,1,0.8668367346938776,0.8793220338983051,1.0,2.0
0.8734601179350447,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8347107438016529,1,0.8084345961401,0.736231884057971,1.0,2.0
0.8617102952292237,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8444444444444444,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8000075058586779,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8775510204081632,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8000075058586779,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8575418994413407,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8000075058586779,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8533333333333334,1,0.8084345961401,0.736231884057971,1.0,2.0
0.8000075058586779,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8533333333333334,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.8477031589024951,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8336079077429983,1,0.8668367346938776,0.8721579078870659,0.0,0.0
0.9239082191965324,0.7400405197220075,0.8313106796116505,0.8559127439724454,0.8764940239043825,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8595222630332809,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8440366972477072,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8595222630332809,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8440366972477072,1,0.8668367346938776,0.8721579078870659,0.0,0.0
0.8883585510372036,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.9502262443438914,1,0.8668367346938776,0.8721579078870659,1.0,3.0
0.8749415243166604,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8567164179104478,1,0.8668367346938776,0.736231884057971,0.0,2.0
0.9168393487755212,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8333333333340291,1,0.8668367346938776,0.736231884057971,0.0,2.0
0.9294982780658084,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8775510204081632,1,0.8668367346938776,0.8721579078870659,0.0,3.0
0.7883442691628241,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8336079077429983,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.7883442691628241,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8347107438016529,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.9504163493774954,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.9068493150684932,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.9304140543364681,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8411764765997152,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.9304140543364681,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8555045871559633,1,0.8668367346938776,0.8793220338983051,1.0,2.0
0.9365060509155911,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8959999999999999,1,0.8668367346938776,0.8110357022447712,0.0,2.0
0.9365060509155911,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.9068493150684932,1,0.8668367346938776,0.8793220338983051,1.0,2.0
0.9365060509155911,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.9068493150684932,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8035019804037005,0.8476190476190476,0.8531937734836286,0.8559127439724454,0.8575418994413407,1,0.8668367346938776,0.8793220338983051,1.0,2.0
0.8035019804037005,0.8476190476190476,0.8531937734836286,0.8559127439724454,0.8133333333333334,1,0.8668367346938776,0.8721579078870659,1.0,3.0
0.8952096781580432,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8575418994413407,1,0.8668367346938776,0.8793220338983051,1.0,2.0
0.8952096781580432,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8533333333333334,1,0.8686274509803922,0.8793220338983051,1.0,2.0
0.9070070439857392,0.922976501305483,0.8400786958965711,0.8559127439724454,0.8389154704944178,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.8804140543364681,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8764940239043825,0,0.8084345961401,0.7356322095797727,1.0,2.0
0.8804140543364681,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8764940239043825,0,0.8084345961401,0.7356322095797727,1.0,2.0
0.8804140543364681,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8959999999999999,1,0.8084345961401,0.736231884057971,1.0,3.0
0.8960226658112596,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8775510204081632,1,0.8084345961401,0.736231884057971,1.0,1.0
0.9556504867811109,0.922976501305483,0.8400786958965711,0.8559127439724454,0.9502262443438914,1,0.8084345961401,0.8541666666666666,1.0,2.0
0.9556504867811109,0.922976501305483,0.8400786958965711,0.8559127439724454,0.9502262443438914,1,0.8084345961401,0.8721579078870659,0.0,2.0
0.9556504867811109,0.922976501305483,0.8400786958965711,0.8559127439724454,0.9502262443438914,1,0.8668367346938776,0.8721579078870659,1.0,3.0
0.7320624364907407,0.7989583333333333,0.8400786958965711,0.8559127439724454,0.8389154704944178,1,0.8668367346938776,0.8721579078870659,1.0,0.0
0.8449553690904649,0.9365284974093264,0.939820742637644,0.8559127439724454,0.866995073822046,0,0.8668367346938776,0.8721579078870659,0.0,3.0
0.9304140543364681,0.922976501305483,0.8400786958965711,0.8559127439724454,0.8389154704944178,1,0.8084345961401,0.736231884057971,1.0,2.0
0.8097734097440991,0.8439226519337016,0.8313106796116505,0.8559127439724454,0.8389154704944178,1,0.8668367346938776,0.8721579078870659,0.0,3.0
0.8097734097440991,0.8439226519337016,0.8313106796116505,0.8559127439724454,0.8767507002801119,1,0.8668367346938776,0.8721579078870659,1.0,0.0
0.8097734097440991,0.8439226519337016,0.8313106796116505,0.8559127439724454,0.8454545454545455,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.9432485114407796,0.7989583333333333,0.8400786958965711,0.8559127439724454,0.8555045871559633,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.8477031589024951,0.922976501305483,0.8400786958965711,0.8559127439724454,0.8454545454545455,1,0.8084345961401,0.7356322095797727,1.0,2.0
0.7811483593212992,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8767507002801119,1,0.8668367346938776,0.8110357022447712,0.0,2.0
0.7811483593212992,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8767507002801119,1,0.8668367346938776,0.8110357022447712,0.0,2.0
0.7811483593212992,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8767507002801119,0,0.8668367346938776,0.8721579078870659,1.0,0.0
0.8789449749493286,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8959999999999999,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8789449749493286,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8959999999999999,0,0.8668367346938776,0.8721579078870659,1.0,3.0
0.8789449749493286,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.9068493150684932,1,0.8668367346938776,0.8721579078870659,1.0,3.0
0.8805697896618951,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8336079077429983,1,0.8545485283399742,0.8793220338983051,1.0,2.0
0.8126936459229532,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8336079077429983,0,0.8084345961401,0.8541666666666666,1.0,2.0
0.8930429523487196,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.866995073822046,1,0.8668367346938776,0.8721579078870659,1.0,0.0
0.8737831882117284,0.8550880978065444,0.8531937734836286,0.8559127439724454,0.8202146690518783,1,0.8084345961401,0.736231884057971,0.0,2.0
0.8727618313262551,0.8439226519337016,0.8313106796116505,0.8559127439724454,0.8411764765997152,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8727618313262551,0.8439226519337016,0.8313106796116505,0.8559127439724454,0.8411764765997152,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.901055813081643,0.8816348685460607,0.9578312810335514,0.8559127439724454,0.8959999999999999,1,0.8084345961401,0.736231884057971,1.0,2.0
0.9304140543364681,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8791946308724676,1,0.8668367346938776,0.8721579078870659,0.0,3.0
0.7876173127097834,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8454545454545455,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.7876173127097834,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8454545454545455,1,0.8668367346938776,0.8721579078870659,0.0,0.0
0.7876173127097834,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8454545454545455,1,0.8668367346938776,0.8721579078870659,0.0,0.0
0.7876173127097834,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8454545454545455,1,0.8668367346938776,0.8721579078870659,1.0,2.0
0.9107412954102585,0.9463840399002493,0.939820742637644,0.8559127439724454,0.8963730569948186,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8652061565058242,0.7989583333333333,0.8400786958965711,0.8559127439724454,0.8963730569948186,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8652061565058242,0.7989583333333333,0.8400786958965711,0.8559127439724454,0.8963730569948186,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8652061565058242,0.7989583333333333,0.8400786958965711,0.8559127439724454,0.9742857142857138,1,0.8668367346938776,0.8721579078870659,0.0,0.0
0.9019365581753654,0.8439226519337016,0.8313106796116505,0.8559127439724454,0.8389154704944178,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8848325268742956,0.8476190476190476,0.8531937734836286,0.8559127439724454,0.8775510204081632,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8713630528041878,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8767507002801119,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8713630528041878,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8767507002801119,1,0.8668367346938776,0.8721579078870659,0.0,1.0
0.7838964015363141,0.8349769888231426,0.8400786958965711,0.8559127439724454,0.8555045871559633,0,0.8084345961401,0.736231884057971,1.0,2.0
0.8848325268742956,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8767507002801119,1,0.8668367346938776,0.8721579078870659,1.0,0.0
0.8789355511277135,0.8607172643869891,0.8623151453340132,0.8559127439724454,0.9502262443438914,1,0.8668367346938776,0.8721579078870659,0.0,1.0
0.8595222630332809,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8791946308724676,1,0.8668367346938776,0.8721579078870659,0.0,3.0
0.8734601179350447,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8791946308724676,1,0.8668367346938776,0.8721579078870659,0.0,1.0
0.9304140543364681,0.8777623357614951,0.8777623357614951,0.8559127439724454,0.8791946308724676,1,0.8668367346938776,0.8721579078870659,0.0,2.0
0.8006331068699316,0.8621586475942783,0.8623151453340132,0.8559127439724454,0.8423423423735376,1,0.8668367346938776,0.8721579078870659,1.0,3.0
0.8373797283016557,0.8476523476523476,0.8364750235626767,0.8559127439724454,0.8575418994413407,1,0.8668367346938776,0.8721579078870659,0.0,3.0
